key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%),교육청금액,자치단체금액,보호자금액,보호자비율,금전및 유가증권금액,도서및 물품금액,수목시설및 재산금액,학교교육시설 보수확충금액,교육용기자재 및도서금액,학교체육학예 활동금액,학생복지및 자치활동지원금액,지도교사수-동아리?학생자치활동,지도교사수-또래활동,지도교사수-교육주간 활동,지도교사수-기타 학교폭력 예방활동,참여학생수-동아리?학생자치활동,참여학생수-또래활동,참여학생수-교육주간 활동,참여학생수-기타 학교폭력 예방활동,전체학생수_안전교육 계획 및 실시현황,생활안전교육 시간(단위활동차시)-합계,교통안전교육 시간(단위활동차시)-합계,폭력예방및신변보호교육 시간(단위활동차시)-합계,약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후),지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후),직업안전교육 시간(단위활동차시)-합계,응급처치교육 시간(단위활동차시)-합계,주 출입구 접근로 설치여부,장애인 전용 주차구역 지정여부,주 출입구 높이차이 제거여부,출입구(문) 설치유무,복도,계단/승강기/경사로/휠체어리프트 유무,장애인용 대변기 설치여부,장애인용 소변기 설치여부,점자블록 설치여부,유도 및 안내설비 설치여부,경보 및 피난설비 설치여부,상담실적(내부상담전문가),상담실적(외부상담전문가),교수학습공간 일반교실,교수학습공간 교과교실,교수학습공간 수준별교실,교수학습공간 특별교실,학생자율동아리 동아리수,창의적체험활동동아리 동아리수
S010001168-2024,서울특별시 구로구,S010001168,고척중학교,0,0,0,815.0,10.1,3.0,0.0,16.0,5.0,0.0,13.9,유,유,시설없음,유,무,무,0.0,1.0,0.0,1.0,2.0,0.125615763546798,0.354679802955665,0.3534482758620689,0.1428571428571428,0.0233990147783251,593040.0,277213.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,811.0,41.0,32.0,1.0,1.0,11.0,16.0,36.0
S010001169-2021,서울특별시 구로구,S010001169,구로중학교,0,1,1,462.0,0.9,3.0,0.0,12.0,5.0,0.0,11.2,유,유,시설없음,유,무,무,1.0,1.0,0.0,1.0,2.0,0.125615763546798,0.354679802955665,0.3534482758620689,0.1428571428571428,0.0233990147783251,173833.0,111101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,458,10.0,10.0,11.0,5.0,5.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,34.0,0.0,22.0,16.0,0.0,8.0,8.0,8.0
S010001169-2022,서울특별시 구로구,S010001169,구로중학교,0,0,1,436.0,6.3,2.0,0.0,14.0,7.0,0.0,11.7,유,유,시설없음,유,무,무,0.0,1.0,0.0,1.0,1.0,0.02803738317757,0.3130841121495327,0.4439252336448598,0.1939252336448598,0.0210280373831775,288401.0,166402.0,0.0,0.0,19660000.0,0.0,0.0,0.0,0.0,0.0,19656380.0,1,0,0,0,8,0,0,0,431,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,321.0,57.0,22.0,16.0,0.0,8.0,14.0,42.0
S010001169-2023,서울특별시 구로구,S010001169,구로중학교,0,0,1,421.0,12.3,2.0,0.0,13.0,6.0,0.0,9.8,유,유,시설없음,유,무,무,0.0,1.0,0.0,1.0,2.0,0.0261904761904761,0.2952380952380952,0.4738095238095238,0.1785714285714285,0.0261904761904761,288609.0,137617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,11,0,0,0,414,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,424.0,86.0,22.0,16.0,0.0,8.0,20.0,35.0
S010001169-2024,서울특별시 구로구,S010001169,구로중학교,0,0,0,391.0,10.6,2.0,0.0,12.0,4.0,0.0,13.3,유,유,시설없음,유,무,무,0.0,1.0,0.0,1.0,1.0,0.0201511335012594,0.3022670025188917,0.4534005037783375,0.198992443324937,0.0251889168765743,369798.0,158249.0,0.0,0.0,2950200.0,0.0,0.0,0.0,0.0,0.0,2950000.0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,426.0,0.0,22.0,16.0,0.0,8.0,16.0,32.0
S010001170-2021,서울특별시 구로구,S010001170,구일중학교,0,0,0,564.0,1.4,2.0,0.0,14.0,2.0,0.0,14.2,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.0201511335012594,0.3022670025188917,0.4534005037783375,0.198992443324937,0.0251889168765743,152273.0,152273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,563,14.0,14.0,12.0,6.0,6.0,4.0,3.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,229.0,49.0,25.0,1.0,1.0,7.0,8.0,8.0
S010001170-2022,서울특별시 구로구,S010001170,구일중학교,0,0,0,626.0,6.5,3.0,0.0,16.0,4.0,0.0,13.1,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.0795454545454545,0.4334415584415584,0.3993506493506493,0.0779220779220779,0.0097402597402597,191706.0,119440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,624,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,842.0,288.0,25.0,1.0,1.0,7.0,20.0,42.0
S010001170-2023,서울특별시 구로구,S010001170,구일중학교,0,0,0,591.0,12.4,3.0,0.0,13.0,4.0,0.0,13.7,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.072041166380789,0.4356775300171526,0.3876500857632933,0.0909090909090909,0.0137221269296741,526877.0,284079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0,0,587,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,857.0,15.0,25.0,1.0,1.0,7.0,24.0,40.0
S010001170-2024,서울특별시 구로구,S010001170,구일중학교,0,0,0,574.0,13.5,3.0,0.0,12.0,4.0,0.0,13.5,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.1161971830985915,0.4964788732394366,0.3397887323943662,0.0422535211267605,0.005281690140845,375475.0,203686.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,905684.0,1,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,432.0,9.0,23.0,1.0,1.0,7.0,20.0,36.0
S010001171-2021,서울특별시 금천구,S010001171,난곡중학교,1,0,0,322.0,1.6,2.0,0.0,13.0,2.0,0.0,10.1,유,유,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.1161971830985915,0.4964788732394366,0.3397887323943662,0.0422535211267605,0.005281690140845,176781.0,114055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,15,15,0,20,316,8.0,4.0,8.0,4.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,418.0,0.0,15.0,13.0,0.0,17.0,8.0,8.0
S010001171-2022,서울특별시 금천구,S010001171,난곡중학교,0,0,1,284.0,6.2,2.0,0.0,12.0,5.0,0.0,10.3,유,유,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.0471014492753623,0.4601449275362319,0.4347826086956521,0.0543478260869565,0.0036231884057971,207394.0,147387.0,0.0,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,9100000.0,1,2,2,0,20,20,20,0,282,6.0,6.0,7.0,3.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,265.0,178.0,14.0,14.0,0.0,17.0,8.0,24.0
S010001171-2023,서울특별시 금천구,S010001171,난곡중학교,0,0,1,257.0,21.7,1.0,0.0,11.0,6.0,0.0,9.8,유,유,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.0390625,0.40234375,0.4609375,0.09375,0.00390625,420491.0,161675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0,0,252,6.0,4.0,9.0,4.0,2.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,427.0,53.0,12.0,16.0,0.0,17.0,6.0,22.0
S010001171-2024,서울특별시 금천구,S010001171,난곡중학교,0,0,0,225.0,21.4,1.0,0.0,10.0,5.0,0.0,9.8,유,무,시설없음,무,무,시설없음,0.0,2.0,0.0,1.0,0.0,0.0577777777777777,0.3911111111111111,0.4266666666666667,0.1022222222222222,0.0222222222222222,231868.0,100939.0,0.0,0.0,2400000.0,1980000.0,0.0,0.0,0.0,0.0,3500000.0,1,0,0,1,18,0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,325.0,81.0,12.0,16.0,0.0,17.0,6.0,23.0
S010001172-2021,서울특별시 영등포구,S010001172,당산서중학교,0,0,1,396.0,1.5,3.0,0.0,11.0,0.0,0.0,15.6,유,유,유,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.0577777777777777,0.3911111111111111,0.4266666666666667,0.1022222222222222,0.0222222222222222,251000.0,54019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,14,14,0,0,396,10.0,10.0,10.0,3.0,7.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,657.0,26.0,18.0,5.0,0.0,17.0,8.0,8.0
S010001172-2022,서울특별시 영등포구,S010001172,당산서중학교,0,0,1,468.0,3.9,2.0,0.0,12.0,0.0,0.0,15.7,유,유,유,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.0646551724137931,0.4030172413793103,0.4073275862068966,0.1163793103448275,0.0086206896551724,282988.0,206069.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0,2,0,0,0,19,0,0,468,8.0,8.0,19.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,485.0,31.0,19.0,3.0,0.0,18.0,17.0,26.0
S010001172-2023,서울특별시 영등포구,S010001172,당산서중학교,0,0,1,502.0,6.6,4.0,0.0,12.0,0.0,0.0,14.2,유,유,유,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.0934393638170974,0.4254473161033797,0.3717693836978131,0.1033797216699801,0.0059642147117296,340932.0,263147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,25,15,10,15,502,8.0,8.0,19.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,698.0,41.0,19.0,3.0,0.0,18.0,19.0,27.0
S010001172-2024,서울특별시 영등포구,S010001172,당산서중학교,0,0,0,468.0,7.1,4.0,0.0,12.0,0.0,0.0,11.9,무,무,무,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.1648590021691974,0.3817787418655097,0.3535791757049891,0.0932754880694143,0.0065075921908893,439466.0,256959.0,0.0,0.0,2400000.0,0.0,0.0,29590000.0,64282830.0,0.0,2400000.0,2,2,2,2,25,15,10,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,629.0,47.0,19.0,3.0,0.0,18.0,12.0,26.0
S010001173-2021,서울특별시 영등포구,S010001173,당산중학교,0,0,0,449.0,1.8,3.0,0.0,10.0,7.0,0.0,13.8,유,유,무,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.1648590021691974,0.3817787418655097,0.3535791757049891,0.0932754880694143,0.0065075921908893,160397.0,126935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,3,0,9,26,58,443,7.0,6.0,7.0,4.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,358.0,25.0,18.0,0.0,0.0,18.0,8.0,8.0
S010001173-2022,서울특별시 영등포구,S010001173,당산중학교,0,0,1,441.0,3.7,4.0,0.0,11.0,7.0,0.0,14.6,시설없음,무,시설없음,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.047945205479452,0.3607305936073059,0.4748858447488584,0.1050228310502283,0.0114155251141552,257457.0,153306.0,0.0,0.0,10000000.0,0.0,0.0,0.0,10065618.0,0.0,0.0,7,2,0,2,114,6,0,20,434,7.0,6.0,7.0,4.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,358.0,25.0,18.0,0.0,0.0,18.0,9.0,31.0
S010001173-2023,서울특별시 영등포구,S010001173,당산중학교,0,0,1,468.0,6.1,5.0,0.0,11.0,6.0,0.0,13.3,유,유,무,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.038543897216274,0.4261241970021413,0.4925053533190578,0.0364025695931477,0.006423982869379,405718.0,235935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,2,114,6,0,20,461,7.0,8.0,2.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,1091.0,70.0,18.0,0.0,0.0,18.0,10.0,25.0
S010001173-2024,서울특별시 영등포구,S010001173,당산중학교,0,0,0,438.0,6.9,5.0,0.0,10.0,7.0,0.0,11.0,유,유,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0642201834862385,0.4151376146788991,0.4174311926605504,0.0940366972477064,0.0091743119266055,497276.0,166503.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,3200000.0,5,18,5,33,450,450,450,450,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,1166.0,90.0,18.0,0.0,0.0,18.0,15.0,32.0
S010001174-2021,서울특별시 영등포구,S010001174,대림중학교,1,0,1,387.0,1.0,3.0,0.0,13.0,1.0,0.0,9.5,유,유,시설없음,유,유,유,0.0,1.0,0.0,1.0,0.0,0.0642201834862385,0.4151376146788991,0.4174311926605504,0.0940366972477064,0.0091743119266055,174038.0,117835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,383,7.0,6.0,5.0,3.0,2.0,4.0,5.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,321.0,17.0,22.0,2.0,2.0,8.0,8.0,8.0
S010001174-2022,서울특별시 영등포구,S010001174,대림중학교,1,0,1,416.0,2.7,3.0,0.0,13.0,5.0,0.0,11.4,유,유,시설없음,유,유,유,0.0,1.0,0.0,1.0,0.0,0.0953545232273838,0.4009779951100244,0.4058679706601467,0.0904645476772616,0.0073349633251833,121310.0,106645.0,0.0,0.0,11800000.0,0.0,0.0,0.0,0.0,0.0,11800000.0,0,0,0,0,0,0,0,0,415,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,483.0,24.0,22.0,2.0,2.0,8.0,0.0,25.0
S010001174-2023,서울특별시 영등포구,S010001174,대림중학교,1,0,1,457.0,5.6,4.0,0.0,14.0,5.0,0.0,10.0,유,유,시설없음,유,유,유,0.0,1.0,0.0,1.0,0.0,0.0982142857142857,0.4375,0.3683035714285714,0.09375,0.0022321428571428,280087.0,217944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,452,8.0,8.0,5.0,5.0,5.0,1.0,1.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,501.0,14.0,25.0,0.0,2.0,8.0,1.0,28.0
S010001174-2024,서울특별시 영등포구,S010001174,대림중학교,1,0,1,451.0,3.2,3.0,0.0,13.0,5.0,0.0,11.3,유,유,시설없음,유,유,유,0.0,2.0,0.0,1.0,0.0,0.1808035714285714,0.4732142857142857,0.2522321428571428,0.0825892857142857,0.0111607142857142,398111.0,232356.0,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,4800000.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,478.0,26.0,22.0,0.0,3.0,8.0,4.0,25.0
S010001175-2021,서울특별시 영등포구,S010001175,대영중학교,0,0,1,571.0,1.5,2.0,0.0,15.0,6.0,0.0,13.3,유,시설없음,시설없음,유,무,시설없음,1.0,1.0,0.0,1.0,0.0,0.1808035714285714,0.4732142857142857,0.2522321428571428,0.0825892857142857,0.0111607142857142,224370.0,157203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,550,566,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,124.0,0.0,25.0,0.0,1.0,10.0,8.0,8.0
S010001175-2022,서울특별시 영등포구,S010001175,대영중학교,0,0,1,599.0,3.6,2.0,0.0,15.0,6.0,0.0,14.4,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0317725752508361,0.3528428093645485,0.4899665551839465,0.1187290969899665,0.0066889632107023,499528.0,350883.0,0.0,0.0,8435000.0,0.0,0.0,0.0,0.0,0.0,8650000.0,0,1,0,0,0,20,0,0,593,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,394.0,22.0,25.0,0.0,1.0,10.0,10.0,40.0
S010001175-2023,서울특별시 영등포구,S010001175,대영중학교,0,0,1,605.0,7.1,2.0,0.0,15.0,6.0,0.0,13.6,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0285234899328859,0.3322147651006711,0.4748322147651007,0.1476510067114094,0.0167785234899328,423631.0,298183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,599,10.0,10.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,346.0,38.0,25.0,0.0,1.0,10.0,9.0,39.0
S010001175-2024,서울특별시 영등포구,S010001175,대영중학교,0,0,1,614.0,9.7,2.0,0.0,16.0,4.0,0.0,13.7,유,무,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0375816993464052,0.4313725490196078,0.4362745098039216,0.0866013071895424,0.0081699346405228,335815.0,314154.0,0.0,0.0,5840000.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0,0,1,0,0,0,320,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,417.0,26.0,26.0,0.0,0.0,10.0,11.0,40.0
S010001176-2021,서울특별시 금천구,S010001176,동일중학교,0,0,1,563.0,1.7,4.0,0.0,6.0,0.0,0.0,14.4,시설없음,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.0375816993464052,0.4313725490196078,0.4362745098039216,0.0866013071895424,0.0081699346405228,217801.0,169801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,18,0,0,563,8.0,7.0,6.0,3.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,0.0,0.0,21.0,4.0,0.0,8.0,8.0,8.0
S010001176-2022,서울특별시 금천구,S010001176,동일중학교,0,0,1,562.0,4.8,4.0,0.0,5.0,0.0,0.0,13.6,시설없음,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.0603290676416819,0.5301645338208409,0.3418647166361974,0.0603290676416819,0.0073126142595978,242290.0,203014.0,0.0,0.0,4200000.0,2794000.0,0.0,4832370.0,4046730.0,1650000.0,6759000.0,0,2,0,0,0,20,0,0,562,8.0,7.0,7.0,3.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,456.0,53.0,21.0,4.0,0.0,8.0,7.0,53.0
S010001176-2023,서울특별시 금천구,S010001176,동일중학교,0,0,1,532.0,10.2,5.0,0.0,5.0,0.0,0.0,13.6,시설없음,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.0723809523809523,0.5371428571428571,0.3466666666666667,0.0438095238095238,0.0,547666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,19,0,0,532,8.0,7.0,5.0,5.0,5.0,1.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,688.0,70.0,21.0,2.0,0.0,7.0,9.0,52.0
S010001176-2024,서울특별시 금천구,S010001176,동일중학교,0,0,1,532.0,9.4,6.0,0.0,6.0,0.0,0.0,12.0,시설없음,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.107750472589792,0.5671077504725898,0.2722117202268431,0.0472589792060491,0.0056710775047258,575640.0,0.0,0.0,0.0,6200000.0,2750000.0,0.0,9366840.0,0.0,0.0,8732500.0,0,2,0,0,0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,463.0,101.0,21.0,2.0,0.0,7.0,5.0,53.0
S010001177-2021,서울특별시 영등포구,S010001177,문래중학교,0,0,1,623.0,1.4,4.0,0.0,12.0,0.0,0.0,16.0,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.107750472589792,0.5671077504725898,0.2722117202268431,0.0472589792060491,0.0056710775047258,248336.0,164936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,19,0,0,623,10.0,10.0,10.0,5.0,5.0,7.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,250.0,30.0,24.0,0.0,0.0,10.0,8.0,8.0
S010001177-2022,서울특별시 영등포구,S010001177,문래중학교,0,0,1,639.0,4.0,4.0,0.0,13.0,0.0,0.0,15.6,유,무,시설없음,유,무,시설없음,0.0,0.0,0.0,2.0,0.0,0.1993720565149136,0.4599686028257457,0.304552590266876,0.0345368916797488,0.0015698587127158,426460.0,174343.0,0.0,0.0,11866000.0,500000.0,0.0,0.0,0.0,3366000.0,9006156.0,1,0,1,0,630,0,630,0,639,10.0,10.0,10.0,5.0,5.0,7.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,380.0,73.0,24.0,0.0,0.0,10.0,17.0,39.0
S010001177-2023,서울특별시 영등포구,S010001177,문래중학교,0,0,1,623.0,8.5,4.0,0.0,14.0,0.0,0.0,15.6,유,시설없음,무,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.1677524429967426,0.4055374592833876,0.3355048859934853,0.0863192182410423,0.004885993485342,332599.0,209867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,630,0,630,0,623,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,428.0,127.0,24.0,2.0,0.0,9.0,17.0,48.0
S010001177-2024,서울특별시 영등포구,S010001177,문래중학교,0,0,0,622.0,8.5,4.0,0.0,13.0,0.0,0.0,14.1,유,시설없음,무,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.1875,0.4407894736842105,0.2828947368421052,0.0838815789473684,0.0049342105263157,526459.0,226202.0,0.0,0.0,24797330.0,0.0,0.0,0.0,0.0,15997330.0,1800000.0,2,0,2,0,607,0,607,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,432.0,115.0,24.0,1.0,0.0,9.0,19.0,36.0
S010001178-2021,서울특별시 금천구,S010001178,문성중학교,0,0,1,311.0,1.2,2.0,0.0,12.0,6.0,0.0,10.4,유,시설없음,유,유,유,시설없음,0.0,1.0,0.0,1.0,2.0,0.1875,0.4407894736842105,0.2828947368421052,0.0838815789473684,0.0049342105263157,135346.0,63194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,305,12.0,10.0,10.0,9.0,9.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,303.0,19.0,16.0,8.0,0.0,8.0,8.0,8.0
S010001178-2022,서울특별시 금천구,S010001178,문성중학교,0,0,1,280.0,5.5,2.0,0.0,11.0,4.0,0.0,10.6,유,시설없음,유,유,유,시설없음,0.0,1.0,0.0,1.0,2.0,0.0909090909090909,0.36,0.3781818181818182,0.1563636363636363,0.0145454545454545,288443.0,83674.0,0.0,0.0,8900000.0,0.0,0.0,0.0,0.0,0.0,8900000.0,0,0,0,0,0,0,0,0,274,10.0,10.0,8.0,8.0,8.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,386.0,32.0,13.0,5.0,0.0,15.0,6.0,23.0
