key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y,s1,s2,s3,s4
S010001975-2024,서울특별시 은평구,S010001975,서울대은초등학교,무,무,무,11.9,7.553416149068322,0,0,0,9.416770186335404,12.0,10.7,7.7,3.9,6.2,2.0,2.0,단순설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,무,시설없음,9.354118750056953,1.1212460810515366,1.5392268717076176,44.6,18.1
S010001976-2021,서울특별시 은평구,S010001976,서울대조초등학교,무,유,시설없음,19.0,1.8582417582417583,0,0,0,1.308791208791209,12.0,11.0,9.0,3.0,7.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,9.704952101776085,2.134551984922202,0.5809634735297012,49.1,22.1
S010001976-2022,서울특별시 은평구,S010001976,서울대조초등학교,시설없음,시설없음,시설없음,18.200000000000003,2.8090694935217906,0,0,0,1.3956419316843347,12.0,11.0,9.0,5.0,5.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음,8.024182261971614,0.16667723775567356,0.8680683808917582,49.1,22.1
S010001976-2023,서울특별시 은평구,S010001976,서울대조초등학교,무,무,시설없음,18.4,2.9220858895705524,0,0,0,1.4496932515337424,12.0,11.0,9.0,10.0,4.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,9.149656456595434,1.18567599169305,0.8962259281307837,53.1,22.1
S010001976-2024,서울특별시 은평구,S010001976,서울대조초등학교,무,무,시설없음,16.700000000000003,2.9571428571428573,0,1,1,1.5285714285714287,13.0,12.0,9.0,10.0,2.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,10.198305512404758,1.2121667962062737,1.8997269218223425,54.1,22.1
S010001977-2021,서울특별시 마포구,S010001977,서울동교초등학교,무,무,무,18.4,1.8524644030668127,0,0,0,1.742935377875137,12.0,8.0,8.0,9.0,10.0,2.0,2.0,단순설치,적정설치,단순설치,단순설치,적정설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,무,무,무,7.281954632023206,0.2777853453105849,0.5771793369002665,51.1,12.1
S010001977-2022,서울특별시 마포구,S010001977,서울동교초등학교,무,무,무,18.6,4.392343387470997,0,1,0,2.3041763341067285,10.0,9.0,3.0,2.0,3.0,0.0,1.0,단순설치,적정설치,단순설치,단순설치,적정설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,무,무,무,8.428398765019619,0.41736163690278255,2.1820620991744395,28.1,12.1
S010001977-2023,서울특별시 마포구,S010001977,서울동교초등학교,무,무,무,18.1,4.17673860911271,0,1,0,2.3781774580335733,10.0,9.0,3.0,2.0,3.0,0.0,1.0,단순설치,적정설치,단순설치,단순설치,적정설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,무,무,무,8.40760932950988,0.433167210196639,2.1454670903708455,28.1,12.1
S010001977-2024,서울특별시 마포구,S010001977,서울동교초등학교,유,유,무,17.0,4.2343669250646,0,0,0,2.554780361757106,12.0,11.0,8.0,5.0,5.0,2.0,2.0,단순설치,적정설치,단순설치,단순설치,적정설치,단순설치,단순설치,적정설치,단순설치,미설치,단순설치,무,무,무,10.00240195322088,2.468983127936653,1.1519243485684885,45.1,13.1
S010001978-2021,서울특별시 마포구,S010001978,서울마포초등학교,무,무,무,18.9,2.177922077922078,0,0,0,1.6584415584415586,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,8.84921699461086,1.252939170592405,0.6918179689861153,45.1,22.1
S010001978-2022,서울특별시 마포구,S010001978,서울마포초등학교,무,무,무,18.4,5.035064935064935,0,0,0,1.6584415584415586,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,9.434515054831731,1.252939170592405,1.2771160292069865,45.1,22.1
S010001978-2023,서울특별시 마포구,S010001978,서울마포초등학교,무,무,무,18.9,4.488297872340425,0,0,0,1.695744680851064,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,9.366510418980877,1.2640609920430554,1.197989571905482,45.1,22.1
S010001978-2024,서울특별시 마포구,S010001978,서울마포초등학교,무,무,무,18.0,0.1,0,0,0,0.1,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무,5.285876331334293,-0.15129254649702273,-1.4672909772010234,45.1,22.1
S010001979-2021,서울특별시 마포구,S010001979,서울망원초등학교,무,무,시설없음,14.9,5.542176870748299,0,0,0,3.1612244897959183,17.2,12.3,19.8,2.6,8.0,3.6,3.5,적정설치,적정설치,단순설치,단순설치,미설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,9.954481445166422,1.5754797246560983,1.3337392130240724,67.1,17.1
S010001979-2022,서울특별시 마포구,S010001979,서울망원초등학교,무,무,시설없음,17.6,4.987218045112781,0,0,0,3.4834586466165414,15.1,11.2,7.6,6.0,3.5,2.8,2.6,적정설치,적정설치,단순설치,단순설치,미설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,9.621078411008899,1.6240128321004246,1.2682097189190347,48.9,17.1
S010001979-2023,서울특별시 마포구,S010001979,서울망원초등학교,무,무,시설없음,15.9,6.630612244897959,0,0,0,3.773469387755103,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,단순설치,단순설치,미설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,9.774462086814882,1.6639974201412264,1.4625039566564089,45.1,17.1
S010001979-2024,서울특별시 마포구,S010001979,서울망원초등학교,무,무,시설없음,14.6,6.028853754940711,0,0,0,3.6573122529644273,13.6,10.8,6.0,5.1,4.0,3.2,2.5,적정설치,적정설치,단순설치,단순설치,미설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,9.692390664291906,1.6483642602637323,1.3916409080305716,45.300000000000004,17.1
S010001980-2021,서울특별시 서대문구,S010001980,서울미동초등학교,유,유,시설없음,13.8,4.321635883905013,0,1,1,3.26622691292876,12.0,11.0,10.0,6.0,2.0,3.0,3.0,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,13.495779908814114,4.59181773472767,2.1557772347922928,47.1,18.1
S010001980-2022,서울특별시 서대문구,S010001980,서울미동초등학교,유,유,시설없음,14.1,6.1509554140127385,0,0,1,3.921656050955414,10.0,9.0,3.0,2.5,2.5,0.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,12.353841060740056,4.683257013284428,1.4039339350064008,29.1,18.1
S010001980-2023,서울특별시 서대문구,S010001980,서울미동초등학교,무,무,시설없음,13.2,6.593506493506492,0,0,1,3.996103896103896,10.0,9.0,3.0,2.5,2.5,0.0,1.0,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,무,시설없음,9.373611996398019,1.692659930237156,1.4492705515493816,28.1,18.1
S010001980-2024,서울특별시 서대문구,S010001980,서울미동초등학교,무,무,시설없음,13.1,6.391390728476821,0,0,0,4.073509933774835,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,무,시설없음,9.834143626259184,1.7022525096996992,1.4270969317790714,45.1,18.1
S010001981-2021,서울특별시 서대문구,S010001981,서울북가좌초등학교,무,유,시설없음,19.9,1.333616037008481,0,0,0,0.6397070161912104,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,적정설치,유,시설없음,무,8.832483528457237,1.7766275026768978,0.351061840999926,45.1,18.1
S010001981-2022,서울특별시 서대문구,S010001981,서울북가좌초등학교,무,무,시설없음,18.4,4.343394715772617,0,0,0,0.6604483586869495,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,적정설치,무,시설없음,무,7.67105291083514,-0.20741817162944587,1.173676897684173,45.1,18.1
S010001981-2023,서울특별시 서대문구,S010001981,서울북가좌초등학교,무,무,시설없음,17.700000000000003,4.42300163132137,0,0,0,0.6709624796084829,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,적정설치,유,시설없음,무,8.6897243838086,0.8004789696500835,1.1844512293781029,45.1,18.1
S010001981-2024,서울특별시 서대문구,S010001981,서울북가좌초등학교,무,무,시설없음,16.6,4.333700254022014,0,0,0,0.6927180355630821,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,적정설치,유,시설없음,무,8.68819341815939,0.8164338811611451,1.1669653522178312,45.1,18.1
S010001982-2021,서울특별시 서대문구,S010001982,서울북성초등학교,무,무,무,19.3,2.300825309491059,0,1,0,0.5126547455295736,13.7,10.0,15.9,4.1,5.2,2.1,2.8,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,적정설치,미설치,미설치,단순설치,유,무,시설없음,8.956959149542557,0.6659236644758466,1.7312927769446524,53.900000000000006,13.1
S010001982-2022,서울특별시 서대문구,S010001982,서울북성초등학교,무,무,무,19.3,4.438394793926247,0,1,0,0.4253796095444685,11.8,10.0,11.4,5.8,3.0,2.0,3.5,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,적정설치,미설치,미설치,단순설치,유,무,시설없음,9.199268536065954,0.572613345102826,2.1912101995186473,47.6,13.1
S010001982-2023,서울특별시 서대문구,S010001982,서울북성초등학교,무,무,무,19.1,4.665217391304347,0,1,0,0.3173913043478261,11.8,10.0,11.4,5.8,3.0,2.0,3.5,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,적정설치,미설치,미설치,단순설치,유,무,시설없음,9.08721357790496,0.4261900661125979,2.2255785203478813,47.6,13.1
S010001982-2024,서울특별시 서대문구,S010001982,서울북성초등학교,무,무,무,18.1,5.4608247422680405,0,0,0,0.3061855670103093,12.0,11.0,8.0,5.0,5.0,2.0,2.0,단순설치,적정설치,적정설치,단순설치,적정설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,유,무,시설없음,8.122827988314931,0.40821803365263565,1.3331154779465575,45.1,13.1
S010001983-2021,서울특별시 은평구,S010001983,서울북한산초등학교,무,무,시설없음,10.8,13.214754098360656,0,1,0,2.559016393442623,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,10.300182401494256,0.4698114816740376,2.925911064787879,45.1,22.1
S010001983-2022,서울특별시 은평구,S010001983,서울북한산초등학교,무,무,시설없음,10.6,4.00625,0,1,0,2.44375,8.0,7.0,4.0,2.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,8.967655706475867,0.44676687237576945,2.089541649236691,28.1,22.1
S010001983-2023,서울특별시 은평구,S010001983,서울북한산초등학교,무,무,시설없음,10.6,6.134482758620689,0,1,0,2.6862068965517243,9.0,7.0,5.0,2.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,9.348171579481889,0.4940650614451143,2.3877907353356216,29.1,22.1
S010001983-2024,서울특별시 은평구,S010001983,서울북한산초등학교,무,무,시설없음,9.5,6.134482758620689,0,1,0,2.6862068965517243,9.0,7.0,5.0,2.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,9.342693469356313,0.4940650614451143,2.3823126252100453,29.1,22.1
S010001984-2021,서울특별시 은평구,S010001984,서울불광초등학교,유,유,시설없음,17.700000000000003,2.090049751243781,0,0,0,2.5875621890547267,18.7,11.3,15.5,3.8,4.9,1.8,2.3,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,13.297961335778234,5.475358096359976,0.6597097410603716,58.39999999999999,22.1
S010001984-2022,서울특별시 은평구,S010001984,서울불광초등학교,무,무,시설없음,17.1,2.946054333764554,0,0,0,2.68732212160414,9.2,8.6,3.5,2.4,2.9,1.5,1.8,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,무,9.889328248110289,2.4942726019766086,0.898280655947818,29.999999999999996,22.1
S010001984-2023,서울특별시 은평구,S010001984,서울불광초등학교,무,무,시설없음,16.700000000000003,2.9649386084583904,0,0,0,2.828512960436562,9.6,8.6,3.0,3.3,4.0,1.9,1.9,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,무,9.995181455010032,2.5198755589394035,0.901569864748639,32.4,22.1
S010001984-2024,서울특별시 은평구,S010001984,서울불광초등학교,무,무,시설없음,15.2,3.117241379310345,0,0,0,2.9735632183908045,12.0,11.0,12.0,4.8,5.2,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,무,10.466245806173653,2.5448804852687,0.9319286775807712,49.1,22.1
S010001985-2021,서울특별시 은평구,S010001985,서울상신초등학교,무,무,시설없음,18.0,2.6437201907790144,0,0,0,0.2589825119236884,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,시설없음,7.054012034256328,-0.6754973705462206,0.825049549770208,45.1,22.1
S010001985-2022,서울특별시 은평구,S010001985,서울상신초등학교,무,무,시설없음,18.0,6.657377049180328,0,0,0,0.2639344262295082,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,7.709959046198959,-0.666027296091447,1.471526487258067,45.1,22.1
S010001985-2023,서울특별시 은평구,S010001985,서울상신초등학교,무,무,시설없음,17.1,6.525041186161449,0,0,0,0.429489291598023,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,7.93678762881871,-0.42257923506002115,1.4549070088463922,45.1,22.1
