key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
S010005606-2024,서울특별시 중랑구,S010005606,서울새솔초등학교,무,무,무,15.9,3.4707865168539325,0,0,0,2.2348314606741573,12.0,10.0,8.0,10.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005612-2021,서울특별시 성북구,S010005612,숭곡중학교,유,무,유,15.9,2.5279210925644917,1,1,1,1.6174506828528075,15.5,7.0,12.6,3.0,4.0,3.4,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005612-2022,서울특별시 성북구,S010005612,숭곡중학교,유,무,유,16.1,6.877108433734939,1,1,1,1.6060240963855423,17.5,7.7,16.2,4.0,4.3,4.4,4.6,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005612-2023,서울특별시 성북구,S010005612,숭곡중학교,유,무,유,15.7,8.260237388724036,1,1,1,1.5836795252225522,13.5,11.6,13.2,5.6,6.0,5.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005612-2024,서울특별시 성북구,S010005612,숭곡중학교,유,무,유,15.0,8.509785932721712,0,1,0,1.6290519877675842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010005616-2021,서울특별시 은평구,S010005616,하나고등학교,무,무,무,10.5,11.989250814332246,0,0,0,3.1944625407166125,4.0,1.0,11.0,1.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010005616-2022,서울특별시 은평구,S010005616,하나고등학교,유,유,유,10.4,10.410965630114566,0,0,0,3.209656301145663,4.0,1.0,11.0,1.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010005616-2023,서울특별시 은평구,S010005616,하나고등학교,유,유,유,10.0,9.81993410214168,0,0,0,3.230148270181219,9.0,8.0,1.0,4.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010005616-2024,서울특별시 은평구,S010005616,하나고등학교,무,무,무,10.4,10.731229235880399,0,0,0,3.2561461794019935,10.0,10.0,13.0,7.0,3.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,유
S010005730-2021,서울특별시 강서구,S010005730,여명학교,무,무,시설없음,1.9000000000000001,2.7578073089701,0,0,1,0.26611295681063124,8.0,6.0,5.0,3.0,3.0,1.0,1.0,적정설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005730-2022,서울특별시 강서구,S010005730,여명학교,무,무,시설없음,1.9000000000000001,0.1,0,0,1,0.1,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005730-2023,서울특별시 강서구,S010005730,여명학교,무,무,시설없음,1.9000000000000001,0.1,0,0,1,0.1,10.0,10.0,10.0,10.0,1.0,3.0,2.0,적정설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010005730-2024,서울특별시 강서구,S010005730,여명학교,무,무,시설없음,1.9000000000000001,2.7578073089701,0,0,1,0.5983388704318937,10.0,10.0,10.0,10.0,1.0,3.0,2.0,적정설치,적정설치,단순설치,적정설치,적정설치,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,무,시설없음,무
S010005828-2021,서울특별시 강남구,S010005828,서울율현초등학교,무,무,시설없음,20.8,1.6429122468659596,0,1,0,0.48572806171648986,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,무
S010005828-2022,서울특별시 강남구,S010005828,서울율현초등학교,무,무,시설없음,19.1,3.7679536679536683,0,1,0,0.8722007722007722,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010005828-2023,서울특별시 강남구,S010005828,서울율현초등학교,무,무,시설없음,16.6,4.420337197049525,0,1,0,0.4161222339304531,10.0,9.0,3.0,2.0,3.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,무
S010005828-2024,서울특별시 강남구,S010005828,서울율현초등학교,무,무,시설없음,16.700000000000003,5.72429696287964,0,1,0,0.43745781777277837,12.0,11.0,19.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,무
S010005829-2021,서울특별시 강남구,S010005829,세곡중학교,무,무,유,14.9,1.8957351290684628,0,0,1,6.385072951739619,10.0,10.0,10.0,2.0,9.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005829-2022,서울특별시 강남구,S010005829,세곡중학교,무,무,유,13.6,8.327848101265822,0,0,1,6.00717299578059,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005829-2023,서울특별시 강남구,S010005829,세곡중학교,무,무,무,14.299999999999999,7.003353057199211,0,0,1,2.1710059171597638,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005829-2024,서울특별시 강남구,S010005829,세곡중학교,무,무,무,14.6,7.025996204933586,0,0,1,1.9975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005830-2021,서울특별시 서초구,S010005830,서울우솔초등학교,무,무,무,18.400000000000002,2.0777503090234855,0,0,0,0.7180469715698393,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010005830-2022,서울특별시 서초구,S010005830,서울우솔초등학교,무,무,무,17.700000000000003,3.105464480874317,0,0,0,0.7830601092896174,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005830-2023,서울특별시 서초구,S010005830,서울우솔초등학교,무,무,무,15.7,4.234762633996937,0,0,0,0.8656967840735069,12.0,11.0,8.0,10.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005830-2024,서울특별시 서초구,S010005830,서울우솔초등학교,무,무,무,15.4,5.281347150259067,0,0,1,0.9635578583765112,12.0,11.0,11.0,10.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005831-2021,서울특별시 강남구,S010005831,서울자곡초등학교,무,무,무,21.8,2.5096385542168678,0,1,0,1.304819277108434,12.0,11.0,8.0,2.0,8.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,유,유,시설없음
S010005831-2022,서울특별시 강남구,S010005831,서울자곡초등학교,무,무,무,18.1,4.117857142857143,0,1,0,1.2904761904761906,10.3,9.2,3.8,3.0,2.8,0.4,1.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,유,유,시설없음
S010005831-2023,서울특별시 강남구,S010005831,서울자곡초등학교,무,무,무,16.400000000000002,4.582225656877898,0,1,0,1.027357032457496,12.0,11.0,8.0,10.0,3.0,2.0,2.0,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010005831-2024,서울특별시 강남구,S010005831,서울자곡초등학교,무,무,무,17.700000000000003,1.0708737864077669,0,1,1,1.0708737864077669,12.0,11.0,8.0,10.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010005832-2021,서울특별시 강남구,S010005832,서울세명초등학교,유,유,유,20.700000000000003,1.5311270125223615,0,1,0,0.7261180679785331,13.2,11.8,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010005832-2022,서울특별시 강남구,S010005832,서울세명초등학교,유,유,유,18.700000000000003,1.4084112149532713,0,1,0,0.7542056074766356,12.3,10.5,8.7,5.0,4.8,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010005832-2023,서울특별시 강남구,S010005832,서울세명초등학교,무,무,무,17.400000000000002,1.495812562313061,0,1,0,0.7979062811565304,10.0,9.0,3.0,3.0,2.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,무,시설없음
S010005832-2024,서울특별시 강남구,S010005832,서울세명초등학교,무,무,무,15.9,8.622727272727271,0,1,0,0.8954545454545454,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,무,시설없음
S010005841-2021,서울특별시 종로구,S010005841,서울다솜관광고등학교,무,무,유,6.0,1.9181818181818182,0,0,1,0.4409090909090909,18.0,4.0,17.0,3.0,3.0,4.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,유,유,무
S010005841-2022,서울특별시 종로구,S010005841,서울다솜관광고등학교,유,유,유,6.0,0.1,0,0,1,0.1,1.0,1.0,10.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,유,유,무
S010005841-2023,서울특별시 종로구,S010005841,서울다솜관광고등학교,유,유,유,6.0,1.9181818181818182,0,0,1,0.32727272727272727,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,유,유,무
S010005841-2024,서울특별시 종로구,S010005841,서울다솜관광고등학교,유,유,유,6.0,0.1,0,0,1,0.1,8.0,2.0,7.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,유,유,무
S010005864-2021,서울특별시 구로구,S010005864,지구촌학교,무,무,시설없음,6.1,1.9181818181818182,0,0,1,0.32727272727272727,10.0,8.0,4.0,2.0,4.0,8.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,시설없음,시설없음,시설없음
S010005864-2022,서울특별시 구로구,S010005864,지구촌학교,무,무,시설없음,6.1,0.1,0,0,1,0.1,10.0,9.0,3.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,시설없음,시설없음,시설없음
S010005864-2023,서울특별시 구로구,S010005864,지구촌학교,무,무,시설없음,6.1,1.9181818181818182,0,0,1,0.4409090909090909,10.0,9.0,3.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,시설없음,무,무
S010005864-2024,서울특별시 구로구,S010005864,지구촌학교,무,무,시설없음,6.1,1.9181818181818182,0,1,0,0.32727272727272727,19.0,19.0,19.0,14.0,12.0,9.0,9.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,적정설치,시설없음,무,무
S010006026-2021,서울특별시 서초구,S010006026,서초문화예술정보학교,유,유,유,9.6,1.9181818181818182,0,0,0,2.0318181818181817,10.0,10.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,시설없음
S010006026-2022,서울특별시 서초구,S010006026,서초문화예술정보학교,유,유,유,9.6,0.1,0,0,0,0.1,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,시설없음
S010006026-2023,서울특별시 서초구,S010006026,서초문화예술정보학교,유,유,유,9.6,0.1,0,0,0,0.1,10.0,10.0,10.0,5.0,5.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,시설없음
S010006026-2024,서울특별시 서초구,S010006026,서초문화예술정보학교,유,유,유,9.6,0.1,0,0,0,0.1,10.0,10.0,10.0,7.0,3.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,시설없음
S010006027-2021,서울특별시 은평구,S010006027,은평문화예술정보학교,무,시설없음,시설없음,8.9,1.9181818181818182,0,0,0,0.1,9.0,9.0,10.0,4.0,3.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,단순설치,단순설치,무,시설없음,시설없음
S010006027-2022,서울특별시 은평구,S010006027,은평문화예술정보학교,무,시설없음,시설없음,8.9,0.1,0,0,0,0.1,8.9,8.9,5.6,2.3,3.3,2.2,2.2,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,단순설치,단순설치,유,시설없음,시설없음
S010006027-2023,서울특별시 은평구,S010006027,은평문화예술정보학교,무,시설없음,시설없음,8.9,0.1,0,0,0,0.1,8.0,8.0,5.0,5.0,4.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,단순설치,단순설치,유,시설없음,시설없음
S010006027-2024,서울특별시 은평구,S010006027,은평문화예술정보학교,무,시설없음,시설없음,8.9,0.1,0,0,0,0.1,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,단순설치,단순설치,유,시설없음,시설없음
