"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","연간보건실 이용건수","전체학생수","연간1인당 보건실이용건수","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001055","서울정곡초등학교","02","공립","N","","253","232","1.1","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001056","서울정목초등학교","02","공립","N","","1553","1144","1.4","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001057","서울지향초등학교","02","공립","N","","3400","699","4.9","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001058","서울치현초등학교","02","공립","N","","801","688","1.2","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001059","서울탑산초등학교","02","공립","N","","662","487","1.4","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001060","서울화곡초등학교","02","공립","N","","880","968","0.9","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001061","유석초등학교","02","사립","N","","377","297","1.3","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001197","동광초등학교","02","사립","N","","1141","385","3","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001198","서울가산초등학교","02","공립","N","","800","291","2.7","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001199","서울개명초등학교","02","공립","N","","770","401","1.9","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001200","서울개봉초등학교","02","공립","N","","578","1137","0.5","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001201","서울개웅초등학교","02","공립","N","","477","568","0.8","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001202","서울고산초등학교","02","공립","N","","411","472","0.9","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001203","서울고척초등학교","02","공립","N","","665","388","1.7","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001204","서울구로남초등학교","02","공립","N","","699","555","1.3","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001205","서울구로초등학교","02","공립","N","","536","520","1","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001206","서울구일초등학교","02","공립","N","","1283","1262","1","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001207","서울금산초등학교","02","공립","N","","376","323","1.2","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001208","서울금천초등학교","02","공립","N","","586","146","4","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012800","01","S010001209","서울당산초등학교","02","공립","N","","668","363","1.8","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156011500","01","S010001210","서울당서초등학교","02","공립","N","","695","1240","0.6","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012700","01","S010001211","서울당중초등학교","02","공립","N","","278","550","0.5","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001212","서울대길초등학교","02","공립","N","","485","537","0.9","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013300","01","S010001213","서울대동초등학교","02","공립","N","","425","409","1","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001214","서울대방초등학교","02","공립","N","","417","758","0.6","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001215","서울대영초등학교","02","공립","N","","597","736","0.8","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001216","서울덕의초등학교","02","공립","N","","1521","1115","1.4","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001217","서울도림초등학교","02","공립","N","","803","476","1.7","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013300","01","S010001218","서울도신초등학교","02","공립","N","","308","345","0.9","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001219","서울독산초등학교","02","공립","N","","824","634","1.3","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001220","서울동구로초등학교","02","공립","N","","1247","387","3.2","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001221","서울두산초등학교","02","공립","N","","676","548","1.2","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001222","서울매봉초등학교","02","공립","N","","517","286","1.8","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001223","서울문교초등학교","02","공립","N","","817","284","2.9","2","초","2021"
